0.870523415978
3500.png,1
4791.png,1
4760.png,1
3473.png,1
2701.png,1
4609.png,1
20.png,1
3903.png,1
355.png,1
1858.png,1
4168.png,-1
1581.png,1
1420.png,1
3409.png,1
4746.png,1
1364.png,-1
1278.png,-1
4374.png,-1
1265.png,1
3259.png,1
4571.png,1
4808.png,1
3697.png,1
2881.png,1
3341.png,1
4441.png,1
3851.png,1
3801.png,1
2452.png,1
2347.png,1
2309.png,-1
3604.png,-1
3849.png,1
4889.png,-1
1719.png,-1
653.png,1
4958.png,-1
2388.png,-1
3313.png,1
1866.png,1
1311.png,-1
73.png,1
2948.png,1
2308.png,1
3231.png,1
1035.png,1
287.png,1
3984.png,-1
2917.png,1
4965.png,1
211.png,1
262.png,1
2490.png,-1
1374.png,-1
2512.png,1
584.png,1
643.png,-1
1664.png,1
2310.png,1
3681.png,1
3615.png,1
3784.png,1
4281.png,-1
1595.png,1
1832.png,-1
4178.png,1
2278.png,-1
2135.png,-1
3547.png,1
416.png,-1
2818.png,1
451.png,1
1643.png,1
12.png,1
1062.png,1
2461.png,1
3144.png,1
1654.png,1
3691.png,1
3611.png,1
3780.png,1
3703.png,-1
1847.png,1
1592.png,1
715.png,1
966.png,1
660.png,1
1326.png,1
4897.png,-1
1767.png,1
721.png,1
1157.png,-1
45.png,-1
1695.png,1
3160.png,1
2290.png,1
1694.png,-1
4877.png,1
4992.png,1
2475.png,1
3266.png,-1
2784.png,1
3084.png,1
3913.png,1
1822.png,1
3635.png,1
914.png,1
2505.png,1
1796.png,1
148.png,1
3771.png,1
4469.png,1
2944.png,1
3141.png,-1
4323.png,1
361.png,1
624.png,1
3601.png,1
4394.png,1
2643.png,-1
3772.png,1
3367.png,1
64.png,1
1672.png,1
4824.png,-1
1871.png,1
1881.png,1
2577.png,1
2468.png,-1
812.png,1
3520.png,1
1639.png,1
4250.png,1
1006.png,1
1611.png,1
3847.png,1
118.png,1
3056.png,1
1023.png,1
2824.png,1
3618.png,1
2010.png,1
4535.png,1
3256.png,1
3912.png,1
366.png,1
1357.png,1
328.png,-1
4290.png,1
3095.png,1
3480.png,1
4436.png,1
642.png,1
2872.png,1
1142.png,1
3254.png,1
1233.png,1
3222.png,-1
4866.png,1
150.png,1
4056.png,1
4741.png,1
2717.png,1
4967.png,1
3127.png,-1
4613.png,1
44.png,1
1292.png,1
376.png,1
906.png,1
3592.png,-1
2328.png,1
744.png,1
971.png,1
2392.png,1
2376.png,-1
267.png,1
1346.png,1
2909.png,-1
2754.png,1
2674.png,1
2260.png,1
3552.png,1
4822.png,1
1185.png,1
4771.png,-1
1195.png,-1
3612.png,1
296.png,1
954.png,1
135.png,1
3767.png,-1
3865.png,1
1599.png,-1
3404.png,-1
360.png,1
2268.png,-1
2560.png,1
3349.png,1
4222.png,1
3996.png,1
849.png,1
3002.png,1
2497.png,1
918.png,1
2790.png,1
1384.png,1
3232.png,1
1929.png,1
2709.png,-1
2510.png,1
259.png,1
2678.png,1
3108.png,1
2993.png,1
4430.png,1
3880.png,1
519.png,1
2579.png,1
1218.png,1
4499.png,1
88.png,1
2186.png,1
4044.png,-1
1520.png,1
4592.png,1
2631.png,1
3763.png,1
2640.png,1
599.png,1
2028.png,-1
532.png,-1
2794.png,1
4570.png,1
1502.png,1
2942.png,1
4634.png,1
3680.png,1
2177.png,1
4091.png,-1
41.png,1
145.png,1
2386.png,-1
3924.png,1
4055.png,1
1416.png,-1
957.png,1
214.png,-1
1054.png,1
2602.png,1
1371.png,1
2075.png,1
3463.png,1
443.png,1
2069.png,1
1090.png,-1
268.png,1
1119.png,1
3821.png,1
2182.png,1
662.png,1
3978.png,-1
3442.png,-1
3965.png,1
1055.png,1
1315.png,1
541.png,1
831.png,1
4544.png,1
311.png,1
847.png,1
784.png,1
4748.png,1
4583.png,1
4097.png,1
4467.png,1
4100.png,1
1774.png,1
950.png,1
4776.png,1
4731.png,1
2860.png,1
3378.png,1
4901.png,1
1532.png,1
852.png,-1
60.png,1
1028.png,1
2098.png,-1
1088.png,1
1632.png,1
854.png,1
4660.png,1
1584.png,1
1395.png,1
435.png,1
2430.png,1
1737.png,1
2548.png,-1
4139.png,1
3527.png,1
4265.png,1
191.png,1
1419.png,1
4902.png,1
127.png,1
4691.png,1
520.png,-1
3262.png,1
2492.png,1
4362.png,1
1314.png,1
2130.png,1
4682.png,1
3690.png,1
4111.png,-1
3493.png,1
2043.png,-1
3030.png,1
693.png,1
1777.png,1
3532.png,1
1268.png,1
2345.png,1
3009.png,-1
16.png,-1
3157.png,-1
369.png,1
1349.png,1
65.png,-1
3702.png,1
3413.png,1
4428.png,-1
717.png,-1
4123.png,1
4688.png,-1
3607.png,1
383.png,1
3666.png,-1
2362.png,1
2100.png,1
1554.png,1
4528.png,1
3422.png,1
4705.png,1
458.png,1
4848.png,1
2633.png,1
1707.png,1
4879.png,-1
1610.png,-1
40.png,1
4244.png,1
975.png,-1
1077.png,-1
4316.png,1
946.png,1
4968.png,1
706.png,1
4611.png,1
2675.png,1
3842.png,1
4134.png,1
36.png,1
3424.png,1
1155.png,1
3414.png,-1
113.png,-1
755.png,1
2110.png,-1
3537.png,1
1297.png,1
1687.png,-1
3877.png,1
3543.png,1
4429.png,1
4873.png,1
230.png,1
2884.png,1
4811.png,-1
627.png,1
176.png,1
1305.png,1
1825.png,1
1512.png,1
1763.png,1
4146.png,1
236.png,-1
1686.png,1
842.png,1
2201.png,1
282.png,1
92.png,1
3325.png,1
853.png,-1
1563.png,1
2954.png,1
2044.png,1
3187.png,-1
3817.png,1
1875.png,-1
2856.png,1
4802.png,1
1567.png,-1
4417.png,1
2269.png,1
4805.png,1
1778.png,1
4415.png,1
3699.png,1
1824.png,1
456.png,1
3415.png,-1
99.png,1
1659.png,-1
4658.png,1
3348.png,1
1745.png,1
3027.png,1
2639.png,1
1339.png,1
1809.png,-1
3585.png,1
2006.png,1
3439.png,1
2660.png,-1
152.png,1
685.png,1
2206.png,1
1098.png,1
4342.png,1
2327.png,1
3968.png,1
4034.png,-1
1504.png,1
3568.png,1
3502.png,1
612.png,1
2267.png,1
2716.png,1
2941.png,1
3411.png,-1
509.png,1
515.png,1
2420.png,-1
1277.png,1
2482.png,1
2630.png,-1
656.png,1
836.png,1
1730.png,1
3862.png,1
2447.png,-1
462.png,1
3486.png,1
4796.png,1
672.png,1
3229.png,1
1392.png,-1
4523.png,1
2592.png,1
3028.png,-1
4444.png,1
3346.png,1
4865.png,-1
860.png,1
291.png,1
4328.png,1
1063.png,1
3825.png,-1
2137.png,1
4930.png,1
2270.png,-1
1373.png,1
3388.png,1
3973.png,-1
1377.png,1
2208.png,1
3073.png,1
2937.png,1
1951.png,1
1638.png,1
3957.png,1
1001.png,1
745.png,1
4608.png,1
3577.png,1
4617.png,1
2280.png,1
3492.png,1
1705.png,1
4574.png,1
4411.png,1
1648.png,1
2707.png,1
4917.png,1
619.png,1
1874.png,1
4085.png,1
3055.png,1
827.png,1
735.png,1
1007.png,1
1775.png,1
4279.png,1
2668.png,1
3598.png,1
1841.png,1
1107.png,1
835.png,1
4481.png,1
1251.png,-1
4479.png,1
4955.png,1
1776.png,1
2446.png,1
3498.png,1
2285.png,1
618.png,1
1800.png,1
4564.png,1
1194.png,1
2471.png,1
1779.png,1
3884.png,1
4768.png,1
2852.png,1
4586.png,1
1220.png,1
4128.png,1
4071.png,1
3550.png,1
4329.png,-1
2144.png,1
257.png,1
2161.png,-1
4565.png,1
3428.png,-1
232.png,1
4975.png,1
705.png,1
4832.png,1
1830.png,1
4447.png,-1
126.png,-1
1426.png,1
2843.png,1
4858.png,1
4749.png,1
1192.png,1
2142.png,1
4359.png,1
4371.png,1
1801.png,1
2919.png,1
4282.png,1
3628.png,1
3482.png,1
2441.png,1
141.png,-1
2214.png,1
1422.png,-1
3828.png,1
3151.png,1
3617.png,1
4278.png,1
3505.png,1
2687.png,1
4207.png,1
4464.png,1
3593.png,-1
495.png,1
3207.png,1
4023.png,-1
4831.png,1
4837.png,-1
1805.png,1
1353.png,-1
255.png,1
1243.png,1
2529.png,1
4579.png,1
4614.png,1
4547.png,-1
2538.png,1
4512.png,1
573.png,1
4527.png,1
4381.png,-1
303.png,1
2242.png,-1
1732.png,1
1515.png,-1
72.png,1
2866.png,1
683.png,1
4957.png,1
143.png,-1
1093.png,1
205.png,1
3688.png,1
698.png,1
2435.png,1
4859.png,-1
3406.png,1
2217.png,-1
3057.png,1
1180.png,1
2943.png,1
2202.png,1
1751.png,1
1461.png,1
4991.png,1
47.png,1
2556.png,1
4350.png,1
2723.png,1
1497.png,1
2862.png,1
2753.png,1
90.png,-1
1998.png,1
80.png,-1
3610.png,1
3659.png,1
764.png,1
2652.png,1
53.png,1
219.png,1
1397.png,1
429.png,1
3118.png,-1
2116.png,1
3146.png,-1
94.png,1
3436.png,1
2795.png,1
270.png,1
4452.png,1
69.png,1
3192.png,-1
857.png,1
4599.png,-1
3394.png,-1
2156.png,1
1713.png,1
349.png,1
4386.png,1
357.png,1
3916.png,1
3418.png,-1
2236.png,-1
2021.png,1
66.png,1
4459.png,1
1212.png,1
997.png,1
1368.png,1
944.png,-1
4988.png,1
3521.png,-1
128.png,1
3638.png,1
4457.png,1
4969.png,1
3750.png,1
2629.png,1
2927.png,1
2197.png,1
924.png,1
3135.png,1
2466.png,1
1696.png,1
1578.png,1
2704.png,-1
4024.png,1
84.png,1
263.png,1
674.png,1
4864.png,1
696.png,1
2172.png,-1
1844.png,1
1528.png,1
1084.png,1
1942.png,1
694.png,1
108.png,-1
3058.png,1
4926.png,1
846.png,1
1417.png,1
4018.png,1
2536.png,1
936.png,1
1282.png,1
2728.png,1
4709.png,-1
1995.png,1
2093.png,1
3370.png,1
3982.png,1
4563.png,1
4391.png,1
3008.png,1
2879.png,1
676.png,1
929.png,1
2761.png,1
446.png,1
1932.png,1
608.png,1
1109.png,1
791.png,1
4480.png,-1
4390.png,1
967.png,1
4931.png,-1
1132.png,1
2719.png,1
4671.png,1
1525.png,-1
424.png,1
4326.png,1
4072.png,-1
3811.png,1
3184.png,1
2275.png,1
1225.png,-1
3661.png,1
3560.png,1
482.png,1
3938.png,1
3974.png,1
3189.png,1
2969.png,1
3812.png,1
4454.png,1
3139.png,-1
1456.png,1
2467.png,1
2366.png,1
3624.png,1
4616.png,1
1187.png,1
329.png,-1
4830.png,1
1752.png,1
4089.png,-1
3288.png,1
4650.png,1
1586.png,1
1347.png,1
3918.png,1
772.png,1
286.png,-1
1258.png,1
1669.png,1
689.png,1
1614.png,1
923.png,1
1561.png,1
2926.png,1
395.png,-1
904.png,1
732.png,1
142.png,1
555.png,1
2809.png,1
1221.png,1
4373.png,1
897.png,1
4736.png,1
3944.png,1
4136.png,1
1571.png,1
2179.png,-1
1372.png,1
2705.png,1
2636.png,1
4227.png,1
229.png,1
3886.png,1
1665.png,1
2027.png,1
2535.png,1
3318.png,1
3186.png,-1
1912.png,-1
3097.png,1
2864.png,-1
4633.png,1
1004.png,1
4121.png,-1
2623.png,1
3749.png,1
1828.png,1
580.png,1
2715.png,1
499.png,1
4869.png,1
1817.png,1
3756.png,1
1307.png,-1
4606.png,1
611.png,1
1549.png,1
2877.png,1
3685.png,1
3538.png,1
4961.png,1
1460.png,-1
2806.png,1
1163.png,1
2381.png,-1
2868.png,1
1848.png,-1
2355.png,1
1111.png,1
1471.png,1
4899.png,-1
2412.png,1
1010.png,-1
2561.png,1
837.png,1
1620.png,1
1634.png,1
3368.png,1
1744.png,-1
3840.png,1
475.png,-1
2338.png,1
3381.png,1
2876.png,1
2444.png,1
2816.png,-1
2092.png,1
1414.png,1
822.png,1
4944.png,1
1701.png,1
1474.png,1
1891.png,1
3882.png,-1
1087.png,1
2340.png,1
2562.png,1
4075.png,1
4082.png,1
4657.png,1
911.png,1
2034.png,1
1557.png,1
3597.png,1
4894.png,-1
3589.png,1
2348.png,1
261.png,1
991.png,1
3804.png,1
4188.png,1
243.png,-1
1457.png,1
346.png,-1
4102.png,1
333.png,1
3754.png,1
2914.png,-1
2358.png,1
1972.png,1
4112.png,1
321.png,1
2588.png,-1
3655.png,1
30.png,1
1861.png,1
2363.png,1
2669.png,1
1043.png,1
2067.png,-1
1728.png,1
861.png,1
2946.png,1
4150.png,1
3777.png,1
4758.png,1
4007.png,1
1078.png,-1
403.png,1
1718.png,1
3594.png,1
4334.png,1
4715.png,1
4093.png,1
35.png,1
3933.png,1
1407.png,1
2711.png,1
1884.png,1
1838.png,1
3648.png,1
405.png,1
2035.png,1
2632.png,1
3466.png,1
1757.png,-1
1743.png,1
1963.png,1
396.png,1
3063.png,1
343.png,1
1033.png,1
3890.png,-1
2302.png,1
2773.png,1
3988.png,1
3559.png,-1
3203.png,1
1906.png,1
1102.png,1
4534.png,-1
185.png,1
4039.png,1
4642.png,1
557.png,-1
4002.png,1
1344.png,1
894.png,1
180.png,-1
